ARFCUN31187B9AD578,The Rolling Stones,rock,0.634048,228.66667,0.931249,0,0.060918,-3.608,1,0.034486,128.607,4,0.964735
ARXGASQ1187FB3C727,Camp Lo,rap,0.567844,247.13333,0.834823,7,0.266492,-6.838,1,0.300108,84.024,4,0.377512
AR06EB01187FB40150,NOFX,punk,0.328544,153.42667,0.919496,9,0.351477,-8.215,1,0.075355,93.078,4,0.325161
ARWSRGX1187B9A00B5,Franz Schubert,classical,0.370002,282.12,0.076008,2,0.074658,-24.302,0,None,63.393,4,0.238613
AR0FXTC1187FB46FEC,Nicole Scherzinger,pop,0.755323,262.07791,0.792968,7,0.276286,-3.777,1,0.280789,95.094,4,0.611912
ARXPE8V1187B99AEC9,Deep Purple,rock,0.253656,454.17333,0.965728,7,0.979948,-3.597,1,0.110163,90.643,4,0.335213
ARTOXOB1187B9B78C1,Digable Planets,rap,0.842796,279.37333,0.5851,1,0.131042,-14.268,1,0.065235,91.937,4,0.833752
AR6QPPU1187B9AA726,Henry Rollins,punk,0.47113,173.4,0.971409,11,0.092898,-5.23,0,0.056966,131.47,4,0.545335
ARSPLZD11F4C83BC8C,Franz Joseph Haydn,classical,0.070041,487.0,0.010965,5,0.093567,-33.676,1,0.050766,62.86,3,0.127949
AR0S7TA1187FB4D024,Christina Aguilera,pop,0.327281,243.37333,0.2954,4,0.10676,-6.907,0,0.03135,148.574,4,0.145422
ARAK9H51187B98DA9F,Lita Ford,rock,0.486319,245.96,0.899222,11,0.619242,-7.955,0,0.053523,160.244,4,0.556378
ARYGXKQ11E2835CE3B,Styles P,rap,0.468192,253.18639,0.737008,2,0.283873,-9.187,1,0.434166,98.391,4,0.18059
AR3KFM11187FB51278,Fear,punk,0.546559,125.04,0.839099,5,0.432532,-9.521,0,0.070931,95.611,4,0.336139
ARR3GSP1187B9AD4C4,Def Leppard,rock,0.667453,354.98667,0.785018,7,0.231918,-6.412,1,0.025514,107.016,4,0.656292
AR5PF241187B989C1D,Blahzay Blahzay,rap,0.763373,260.97333,0.56803,1,0.125184,-10.184,0,0.155022,91.827,4,0.65582
ARCC31M1187B9ACB05,Minor Threat,punk,0.199104,76.17333,0.97042,11,0.086892,-6.458,1,0.08321,189.679,4,0.774741
